quarter,pop_state,pop_county,total_spending,project_count,avg_project_size,max_project,contract_spending,assistance_spending,new_construction_count,multifamily_count,affordable_count,rehab_count,public_housing_count,infra_count,unique_recipients,unique_agencies,new_construction_share,multifamily_share,affordable_share,assistance_share,expected_spending,spending_surprise,spending_surprise_pct,spending_qoq,spending_yoy,projects_qoq,projects_yoy,new_construction_intensity,multifamily_intensity,affordable_intensity,recipient_concentration,funding_persistence,active_opportunities,presolicitation_count,pipeline_value,spending_yoy_rank,projects_yoy_rank,spending_surprise_pct_rank,funding_persistence_rank,active_opportunities_rank,new_construction_intensity_rank,pipeline_score,pipeline_score_rank,spending_qoq_rank,projects_qoq_rank,multifamily_intensity_rank,affordable_intensity_rank,recipient_concentration_rank
2019Q1,WY,SWEETWATER,462348.0,33,14010.545454545454,200227.0,0.0,462348.0,0,0,33,0,0,0,5,2,0.0,0.0,1.0,1.0,567650.5,-105302.5,-0.1855058702493876,0.2838542172856647,0.0647463458557963,2.0,-0.15384615384615385,0.0,0.0,1.0,0.2,38,0,0,0.0,0.6120260436614324,0.7331399564902102,0.6398258977149075,0.6252877342979283,0.5001644195988162,0.4988490628082867,0.6082554205945376,0.7415323906609668,0.7368818422046055,0.9263245033112583,0.4995067412035515,0.5951989477145676,0.35761262742518907
2019Q2,WY,SWEETWATER,1067885.0,54,19775.64814814815,284185.0,0.0,1067885.0,0,0,53,0,1,0,5,2,0.0,0.0,0.9814814814814815,1.0,574679.25,493205.75,0.8582278723305218,1.3096996201995035,-0.03439916522594599,0.6363636363636364,-0.2602739726027397,0.0,0.0,0.9814814814814815,0.2,39,0,0,0.0,0.3396718866517524,0.4268547544409613,0.5444801714898178,0.6341150016061677,0.5001606167683906,0.49791198201092196,0.4675343458424185,0.4188885319627369,0.4758878504672897,0.5656297420333839,0.49903629938965627,0.631866366848699,0.34436235142948923
2019Q3,WY,SWEETWATER,416195.0,59,7054.152542372882,192773.0,0.0,416195.0,0,0,58,0,1,0,5,2,0.0,0.0,0.9830508474576272,1.0,565168.5,-148973.5,-0.263591300647506,-0.6102623409824092,0.12389148727033128,0.09259259259259259,0.05357142857142857,0.0,0.0,0.9830508474576272,0.2,40,0,0,0.0,0.7541666666666667,0.6983734087694484,0.6451497860199714,0.63568,0.50016,0.4968,0.647834479218413,0.83072,0.574750830564784,0.616140350877193,0.4984,0.664,0.34128
2019Q4,WY,SWEETWATER,345153.0,45,7670.066666666667,78960.0,0.0,345153.0,0,0,45,0,0,0,5,2,0.0,0.0,1.0,1.0,576638.25,-231485.25,-0.40143929057775823,-0.1706940256370211,-0.04157445331482124,-0.23728813559322035,3.090909090909091,0.0,0.0,1.0,0.2,41,0,0,0.0,0.42964352720450283,0.895680521597392,0.4590046544933763,0.6353431686978832,0.5001603592046183,0.4982360487491982,0.5522449686352611,0.6369467607440668,0.40600375234521574,0.2870596442274154,0.4990378447722899,0.623155869146889,0.3256895445798589
2020Q1,WY,SWEETWATER,1013868.0,55,18433.963636363635,302515.0,0.0,1013868.0,0,0,55,0,0,0,5,2,0.0,0.0,1.0,1.0,572895.25,440972.75,0.7697266646913201,1.9374451330279616,1.1928677100365959,0.2222222222222222,0.6666666666666666,0.0,0.0,1.0,0.2,42,0,0,0.0,0.7549201633865578,0.6254731264193792,0.7236180904522613,0.6366251198465963,0.5001597954618089,0.4979226589964845,0.6491497347426226,0.8290188558644934,0.7506733358984224,0.7037807839056538,0.4990412272291467,0.6423777564717162,0.3555449025247683
2020Q2,WY,SWEETWATER,666895.0,54,12349.907407407407,286915.0,0.0,666895.0,0,0,53,0,1,0,5,2,0.0,0.0,0.9814814814814815,1.0,710775.25,-43880.25,-0.06173575965116962,-0.34222699601920564,-0.37549923446813094,-0.01818181818181818,0.0,0.0,0.0,0.9814814814814815,0.2,43,0,0,0.0,0.2416082626337145,0.36371588523442966,0.301547319179561,0.6349919743178171,0.5001605136436598,0.49743178170144464,0.39228801081657894,0.2770465489566613,0.3055868016497938,0.36514669494521035,0.49887640449438203,0.608346709470305,0.3524879614767255
2020Q3,WY,SWEETWATER,340663.0,63,5407.349206349207,141884.0,0.0,340663.0,0,0,62,0,1,0,5,2,0.0,0.0,0.9841269841269841,1.0,610527.75,-269864.75,-0.4420188107747764,-0.4891804556939248,-0.1814822378932952,0.16666666666666666,0.06779661016949153,0.0,0.0,0.9841269841269841,0.2,44,0,0,0.0,0.393995552260934,0.4191866527632951,0.6092077087794433,0.6450655840099938,0.500156152404747,0.4971892567145534,0.4939600060433575,0.5006246096189881,0.6622740963855421,0.6156357388316152,0.4987507807620237,0.6199250468457215,0.36570893191755155
2020Q4,WY,SWEETWATER,439774.0,54,8143.962962962963,131452.0,0.0,439774.0,0,0,54,0,0,0,5,2,0.0,0.0,1.0,1.0,591644.75,-151870.75,-0.25669246621388936,0.29093561672385904,0.27414219201339696,-0.14285714285714285,0.2,0.0,0.0,1.0,0.2,45,0,0,0.0,0.6601756395570828,0.7480902777777778,0.5282344531808435,0.6377111890341091,0.5001593879502709,0.49776856869620656,0.6099588449281957,0.8167038571883966,0.4450281425891182,0.6199729638391348,0.49872489639783235,0.6166719795983424,0.3380618425247051
2021Q1,WY,SWEETWATER,1282229.0,69,18583.028985507248,327287.0,0.0,1282229.0,0,0,68,0,1,0,5,2,0.0,0.0,0.9855072463768116,1.0,615300.0,666929.0,1.0839086624410856,1.915654404307667,0.2646902752626575,0.2777777777777778,0.2545454545454545,0.0,0.0,0.9855072463768116,0.2,46,0,0,0.0,0.44960659423004873,0.5175594182334161,0.7235336194563662,0.6376395534290271,0.5001594896331738,0.49792663476874005,0.5415084538586861,0.6264752791068581,0.6020524515393386,0.46191994332270636,0.4988835725677831,0.5940988835725678,0.3610845295055821
2021Q2,WY,SWEETWATER,271902.0,49,5549.0204081632655,112184.0,0.0,271902.0,0,0,49,0,0,0,3,2,0.0,0.0,1.0,1.0,682390.25,-410488.25,-0.6015447172640582,-0.7879458349483595,-0.5922866418251749,-0.2898550724637681,-0.09259259259259259,0.0,0.0,1.0,0.3333333333333333,47,0,0,0.0,0.4629842731108554,0.8089373680506685,0.374079528718704,0.6276841757515692,0.5001651800462504,0.4978526593987446,0.5353104857582098,0.5827552031714569,0.32607062359128475,0.7127033575631706,0.49917409976874794,0.6161215725140403,0.3762801453584407
2021Q3,WY,SWEETWATER,436679.0,48,9097.479166666666,161685.0,0.0,436679.0,0,0,48,0,0,0,5,2,0.0,0.0,1.0,1.0,583642.0,-146963.0,-0.25180333149430645,0.6060161381674279,0.2818503917361146,-0.02040816326530612,-0.23809523809523808,0.0,0.0,1.0,0.2,48,0,0,0.0,0.38109640831758035,0.4508898015058179,0.4095649047105358,0.6417886696371737,0.5001591343093571,0.49633991088478674,0.4643232901081854,0.4258434118395926,0.6892003297609234,0.2552255225522552,0.4987269255251432,0.6583386378103119,0.35073201782304264
2021Q4,WY,SWEETWATER,465216.0,47,9898.212765957447,132970.0,0.0,465216.0,0,0,47,0,0,0,5,2,0.0,0.0,1.0,1.0,607646.0,-142430.0,-0.23439634260737338,0.06535006263181879,0.0578524423908644,-0.020833333333333332,-0.12962962962962962,0.0,0.0,1.0,0.2,49,0,0,0.0,0.6985936906119347,0.42114568599717117,0.6307803468208093,0.6372138019993551,0.5001612383102225,0.4979039019671074,0.5877636583494248,0.744920993227991,0.6602996254681648,0.5925409550365981,0.4995162850693325,0.6056110931957434,0.3255401483392454
2022Q1,WY,SWEETWATER,382315.0,46,8311.195652173914,129348.0,0.0,382315.0,0,0,46,0,0,0,5,2,0.0,0.0,1.0,1.0,614006.5,-231691.5,-0.377343725188577,-0.17819894414637502,-0.7018356315447553,-0.02127659574468085,-0.3333333333333333,0.0,0.0,1.0,0.2,50,0,0,0.0,0.3932791728212703,0.5178755586112066,0.6045668720550924,0.6351833820188251,0.5001622849724116,0.4987017202207076,0.5065221385170822,0.5089256734826355,0.6675511751326763,0.5306270387821674,0.4996754300551769,0.6105160662122687,0.33982473222979553
2022Q2,WY,SWEETWATER,1480656.0,41,36113.560975609755,380273.0,0.0,1480656.0,0,0,40,0,1,0,5,2,0.0,0.0,0.975609756097561,1.0,389028.0,1091628.0,2.80603966809587,2.8728692308698323,4.445550235011144,-0.10869565217391304,-0.16326530612244897,0.0,0.0,0.975609756097561,0.2,51,0,0,0.0,0.7730467135179826,0.18916941090376876,0.7442371020856202,0.6372739018087855,0.5001614987080103,0.4977390180878553,0.5923142028901079,0.7199612403100775,0.6319575918212799,0.2187964338781575,0.49919250645994834,0.5647609819121447,0.35142118863049093
2022Q3,WY,SWEETWATER,344439.0,43,8010.209302325581,137534.0,0.0,344439.0,0,0,43,0,0,0,5,2,0.0,0.0,1.0,1.0,691216.5,-346777.5,-0.5016915828832211,-0.767374055823905,-0.21123067516413657,0.04878048780487805,-0.10416666666666667,0.0,0.0,1.0,0.2,52,0,0,0.0,0.6880871852686959,0.3551205872072702,0.5804347826086956,0.6397365884998394,0.5001606167683906,0.49775136524253133,0.5675191783674912,0.7002891101831031,0.5302919708029197,0.49195804195804194,0.49887568262126564,0.6678445229681979,0.3480565371024735
2022Q4,WY,SWEETWATER,494581.0,25,19783.24,135569.0,0.0,494581.0,0,0,25,0,0,0,5,2,0.0,0.0,1.0,1.0,668156.5,-173575.5,-0.25978270060981223,0.43590301911223756,0.0631212168111157,-0.4186046511627907,-0.46808510638297873,0.0,0.0,1.0,0.2,53,0,0,0.0,0.31406844106463877,0.2208711433756806,0.4391399416909621,0.6319421623397963,0.5001643115346698,0.49835688465330263,0.4128738546258882,0.31482090042721,0.43656156156156156,0.4897111913357401,0.49868550772264214,0.6503450542228064,0.3406178113703582
2023Q1,WY,SWEETWATER,751117.0,30,25037.233333333334,380853.0,0.0,751117.0,0,0,29,0,1,0,5,2,0.0,0.0,0.9666666666666667,1.0,675497.75,75619.25,0.11194596873194618,0.5186936012503514,0.9646548003609589,0.2,-0.34782608695652173,0.0,0.0,0.9666666666666667,0.2,54,0,0,0.0,0.5915170042032862,0.2647718773373224,0.5599120556980579,0.6317791005291006,0.500165343915344,0.49834656084656087,0.5207840139676156,0.5582010582010583,0.6345215759849906,0.7095505617977528,0.4990079365079365,0.6408730158730159,0.3333333333333333
2023Q2,WY,SWEETWATER,1051736.0,31,33926.967741935485,406662.0,0.0,1051736.0,0,0,31,0,0,0,5,2,0.0,0.0,1.0,1.0,767698.25,284037.75,0.36998618923515847,0.40022925855758823,-0.28968241103943115,0.03333333333333333,-0.24390243902439024,0.0,0.0,1.0,0.2,55,0,0,0.0,0.4032317297098788,0.3862443122156108,0.49873873873873875,0.6400778210116731,0.5001621271076524,0.4982166018158236,0.4745746289555972,0.45460440985732814,0.4822429906542056,0.3569271423178558,0.4988651102464332,0.703307392996109,0.38942931258106356
2023Q3,WY,SWEETWATER,386124.0,25,15444.96,142768.0,0.0,386124.0,0,0,22,0,3,0,5,2,0.0,0.0,0.88,1.0,660468.25,-274344.25,-0.4153784076675904,-0.6328698456646915,0.12102288068424308,-0.1935483870967742,-0.4186046511627907,0.0,0.0,0.88,0.2,56,0,0,0.0,0.42214663643235073,0.38872779992750994,0.46112504478681476,0.6392961876832844,0.5001629195177583,0.4965786901270772,0.47469865272971806,0.4239165852069078,0.4401013391241404,0.48021778584392016,0.49788204626914306,0.6510263929618768,0.3602150537634409
2023Q4,WY,SWEETWATER,466893.0,15,31126.2,145323.0,0.0,466893.0,0,0,14,0,1,0,6,3,0.0,0.0,0.9333333333333333,1.0,670889.5,-203996.5,-0.3040687028191677,0.2091789166174597,-0.055982740946376834,-0.4,-0.4,0.0,0.0,0.9333333333333333,0.16666666666666666,57,0,0,0.0,0.7724322260404735,0.2648854961832061,0.6481413323518587,0.6265736645117387,0.5001701258931609,0.4988091187478734,0.587576172527924,0.7107859816264035,0.6356443104747551,0.3776002971768202,0.4989792446410344,0.32357944879210615,0.22779857094249745
2024Q1,WY,SWEETWATER,489357.0,27,18124.333333333332,141231.0,0.0,489357.0,0,0,25,0,2,0,6,3,0.0,0.0,0.9259259259259259,1.0,663967.5,-174610.5,-0.26298049226807035,0.04811380766042755,-0.3484943091422508,0.8,-0.1,0.0,0.0,0.9259259259259259,0.16666666666666666,58,0,0,0.0,0.3557800224466891,0.3130664652567976,0.30902527075812275,0.6358641358641358,0.5001665001665002,0.4975024975024975,0.4202026122910899,0.31368631368631367,0.20501138952164008,0.8187878787878788,0.4981684981684982,0.2917082917082917,0.2722277722277722
2024Q2,WY,SWEETWATER,2404530.0,29,82914.8275862069,1000000.0,0.0,2404530.0,0,0,27,0,2,0,6,3,0.0,0.0,0.9310344827586207,1.0,598527.5,1806002.5,3.0174093922167318,3.9136519963952696,1.286248640343204,0.07407407407407407,-0.06451612903225806,0.0,0.0,0.9310344827586207,0.16666666666666666,59,0,0,0.0,0.7852151526296433,0.6821705426356589,0.8986975397973951,0.6375291375291375,0.5001665001665002,0.4973359973359973,0.6930827035417965,0.9007659007659008,0.9279112754158965,0.6903935185185185,0.49783549783549785,0.5949050949050949,0.28404928404928403
2024Q3,WY,SWEETWATER,267702.0,20,13385.1,67253.0,0.0,267702.0,0,0,19,0,1,0,5,2,0.0,0.0,0.95,1.0,936726.0,-669024.0,-0.7142152561154489,-0.8886676398298212,-0.30669422258134693,-0.3103448275862069,-0.2,0.0,0.0,0.95,0.2,60,0,0,0.0,0.3589173155357805,0.41684981684981687,0.15829418142392482,0.6422911852096401,0.5001650709805217,0.4965335094090459,0.41496858377122425,0.34400792340706504,0.10603290676416818,0.22268747620860296,0.4978540772532189,0.6434466820732915,0.35292175635523276
2024Q4,WY,SWEETWATER,566702.0,27,20988.962962962964,141097.0,0.0,566702.0,0,0,27,0,0,0,5,2,0.0,0.0,1.0,1.0,907120.5,-340418.5,-0.3752737370613937,1.1169135830139483,0.21377274878826627,0.35,0.8,0.0,0.0,1.0,0.2,61,0,0,0.0,0.2241183162684869,0.8263052208835341,0.20354302241503977,0.639786737754082,0.5001666111296235,0.49750083305564813,0.44245581701345277,0.3618793735421526,0.7076574877404753,0.7675471698113208,0.4980006664445185,0.7100966344551816,0.33455514828390537
2025Q1,WY,SWEETWATER,507071.0,16,31691.9375,222125.0,0.0,507071.0,0,0,16,0,0,0,5,2,0.0,0.0,1.0,1.0,932072.75,-425001.75,-0.4559748689144705,-0.10522461540633349,0.036198521733621876,-0.4074074074074074,-0.4074074074074074,0.0,0.0,1.0,0.2,62,0,0,0.0,0.6664181885948565,0.2777777777777778,0.22165697674418605,0.6327885597548519,0.5001702417432754,0.4972761321075928,0.4945121031922299,0.5110657133129043,0.5973929236499069,0.26737864077669904,0.49846782431052095,0.7017364657814096,0.35972080354102826
2025Q2,WY,SWEETWATER,925722.0,23,40248.782608695656,378395.0,0.0,925722.0,0,0,22,0,1,0,5,2,0.0,0.0,0.9565217391304348,1.0,936501.25,-10779.25,-0.011510128790538187,0.8256259971483283,-0.615009170191264,0.4375,-0.20689655172413793,0.0,0.0,0.9565217391304348,0.2,63,0,0,0.0,0.1536189069423929,0.317626859977108,0.3006535947712418,0.6398729946524064,0.5001671122994652,0.49732620320855614,0.35956637665860675,0.2302807486631016,0.4929472902746845,0.7344507269789984,0.4979946524064171,0.6829879679144385,0.33038101604278075
2025Q3,WY,SWEETWATER,723575.0,25,28943.0,235169.0,0.0,723575.0,0,0,24,0,1,0,5,2,0.0,0.0,0.96,1.0,566799.25,156775.75,0.27659837235141016,-0.2183668531157302,1.7029121934090892,0.08695652173913043,0.25,0.0,0.0,0.96,0.2,64,0,0,0.0,0.8416323474354175,0.47314814814814815,0.7379583033788641,0.6485649054142205,0.5001630789302022,0.4965753424657534,0.6561224038579158,0.8506196999347684,0.639228772710419,0.3065141527723924,0.49755381604696675,0.6131767775603392,0.3641552511415525
2009Q4,WY,TETON,13401.0,3,4467.0,6001.0,13401.0,0.0,0,0,0,3,0,0,2,2,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.5,1,0,0,0.0,,,,0.5001734304543878,0.5001734304543878,0.4928893513701006,0.4983524106833159,0.4928893513701006,,,0.4984391259105099,0.013701005896635449,0.1297259798820673
2010Q2,WY,TETON,9980.0,1,9980.0,9980.0,9980.0,0.0,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,,,,-0.25527945675695846,,-0.6666666666666666,,0.0,0.0,0.0,1.0,2,0,0,0.0,,,,0.0762214983713355,0.5001628664495114,0.49153094462540714,0.33902687296416933,0.0747557003257329,0.688911704312115,0.048828900357284634,0.496742671009772,0.00993485342019544,0.8807817589576548
2010Q3,WY,TETON,10422468.0,5,2084493.6,10322372.0,10422468.0,0.0,0,0,1,3,0,0,5,2,0.0,0.0,0.2,0.0,11690.5,10410777.5,32.84180101050438,,,,,0.0,0.0,0.2,0.2,3,0,0,0.0,,,0.9974968710888611,0.10396673064619322,0.5001599488163787,0.4883237364043506,0.5255925567693637,0.4971209213051823,,,0.49552143314139474,0.03342930262316059,0.28246960972488805
2010Q4,WY,TETON,568563.2,5,113712.63999999998,298052.2,568563.2,0.0,0,0,1,1,0,0,5,2,0.0,0.0,0.2,0.0,3481949.6666666665,-2913386.466666667,-0.8367112524793342,-0.9454483141612908,,0.0,,0.0,0.0,0.2,0.2,4,0,0,0.0,,,0.09017341040462427,0.10419375812743824,0.5001625487646294,0.4930104031209363,0.279055450739268,0.035110533159947985,0.0659253375694996,0.23498376623376624,0.49772431729518857,0.013654096228868661,0.2181404421326398
2011Q1,WY,TETON,250000.0,1,250000.0,250000.0,250000.0,0.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2753603.05,-2503603.05,-0.9092098623292852,-0.5602951439699227,17.655324229535108,-0.75,-0.6666666666666666,0.0,0.0,0.0,1.0,5,0,0,0.0,0.9874673629242819,0.032174260591526775,0.0696629213483146,0.11453957996768982,0.5001615508885299,0.4911147011308562,0.4528324259097794,0.3764135702746365,0.4640861931364725,0.008761904761904762,0.4974151857835218,0.007592891760904685,0.9004846526655896
2011Q2,WY,TETON,0.0,2,0.0,0.0,0.0,0.0,0,0,2,0,0,0,1,1,0.0,0.0,1.0,,2812752.8,-2812752.8,-1.0,-1.0,,,,0.0,0.0,1.0,1.0,6,0,0,0.0,,,0.03140096618357488,0.12367149758454106,0.5001610305958132,0.4943639291465378,0.26858439467135126,0.0500805152979066,0.02724421795374363,,0.49838969404186795,0.7143317230273752,0.8874396135265701
2011Q3,WY,TETON,-21830.0,3,-7276.666666666667,30744.0,-21830.0,0.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,-0.0,2810257.8,-2832087.8,-1.0,,-1.0,,-0.4,0.0,0.0,0.0,1.0,7,0,0,0.0,0.013325377883850438,0.04188587616349656,0.01986875683558148,0.1388537048765041,0.5001583280557315,0.49129195693476885,0.15824180894832907,0.004433185560481318,,,0.4973084230525649,0.00870804306523116,0.912444585180494
2011Q4,WY,TETON,133836.0,1,133836.0,133836.0,133836.0,0.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,199183.3,-65347.29999999999,-0.32807619915926683,7.130829134218965,-0.7646066435534343,-0.6666666666666666,-0.8,0.0,0.0,0.0,1.0,8,0,0,0.0,0.3273019702452754,0.013198163733741393,0.60424286759327,0.12173202614379085,0.5001633986928105,0.494281045751634,0.3335191640732879,0.17941176470588235,0.9890648567119156,0.10437589670014347,0.498202614379085,0.005065359477124183,0.8723856209150327
2012Q1,WY,TETON,567904.61,2,283952.305,440165.0,567904.61,0.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,90501.5,477403.11,5.275085053838887,3.2432873815714753,1.27161844,,,0.0,0.0,0.0,0.5,9,0,0,0.0,0.4147682639434407,,0.9897959183673469,0.13774193548387098,0.5001612903225806,0.49370967741935484,0.491713315942397,0.4735483870967742,0.7471526195899773,,0.4990322580645161,0.007903225806451614,0.6612903225806451
2012Q2,WY,TETON,77776.0,2,38888.0,47800.0,77776.0,0.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,169977.6525,-92201.6525,-0.5424339679005744,-0.8630474227000904,,,,0.0,0.0,0.0,1.0,10,0,0,0.0,,,0.7895314787701317,0.13950097213221,0.5001620220349967,0.4923849643551523,0.47930484977475635,0.45430978613091383,0.40304330862270776,,0.49854180168502915,0.006804925469863901,0.8728127025275437
2012Q3,WY,TETON,-4429.959999999999,9,-492.21777777777766,5828.0,-4429.959999999999,0.0,0,0,2,1,0,0,4,2,0.0,0.0,0.2222222222222222,-0.0,189421.6525,-193851.6125,-1.0,-1.0,0.7970700870361888,,2.0,0.0,0.0,0.2222222222222222,0.25,11,0,0,0.0,0.9747645951035782,0.9983888292158969,0.03580562659846547,0.15503505417463354,0.5001593371574251,0.49251115360101977,0.5950888209631386,0.7093690248565966,0.013169257340241797,,0.4982472912683238,0.014340344168260038,0.35165710643722115
2012Q4,WY,TETON,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,,193771.6625,-193771.6625,-1.0,,-1.0,-0.75,,0.0,0.0,0.0,0.5,12,0,0,0.0,0.014479638009049774,,0.03101503759398496,0.14586028460543338,0.5001617076326003,0.4957956015523933,0.18291647768559655,0.013583441138421734,,0.006074411541381929,0.4987063389391979,0.0071151358344113845,0.630659767141009
2013Q1,WY,TETON,0.0,2,0.0,0.0,0.0,0.0,0,0,2,0,0,0,1,1,0.0,0.0,1.0,,160312.6625,-160312.6625,-1.0,,-1.0,,,0.0,0.0,1.0,1.0,13,0,0,0.0,0.014939852541715173,,0.022418990203466466,0.15270618556701032,0.5001610824742269,0.4943621134020619,0.18260130098756036,0.016591494845360825,,,0.4988724226804124,0.6486791237113402,0.892235824742268
2013Q2,WY,TETON,17778.95,2,8889.475,17778.95,17778.95,0.0,0,0,1,0,0,0,2,2,0.0,0.0,0.5,0.0,18336.510000000002,-557.5600000000013,-0.03040709491609915,,-0.7714082750462868,,,0.0,0.0,0.5,0.5,14,0,0,0.0,0.04471195184866724,,0.1859922178988327,0.15447809278350516,0.5001610824742269,0.4946842783505155,0.222325555721337,0.02577319587628866,,,0.4993556701030928,0.02077963917525773,0.7028028350515464
2013Q3,WY,TETON,0.0,2,0.0,0.0,0.0,0.0,0,0,2,0,0,0,1,1,0.0,0.0,1.0,,3337.2475000000004,-3337.2475000000004,,-1.0,,,-0.7777777777777778,0.0,0.0,1.0,1.0,15,0,0,0.0,,0.006028636021100226,,0.17308299147996214,0.5001577784790154,0.4925844114862733,0.2748160946284346,0.06973808772483434,0.009868421052631578,,0.49857999368886086,0.8445881981697696,0.9215840959293152
2014Q1,WY,TETON,0.0,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0.0,0.0,1.0,,4444.7375,-4444.7375,,,,,,0.0,0.0,1.0,1.0,16,0,0,0.0,,,,0.08200455580865604,0.5001627074520013,0.49625772860397005,0.342377155873739,0.16449723397331598,,,0.49837292547998696,0.6225187113569801,0.8945655711031565
2014Q2,WY,TETON,40680.0,2,20340.0,40680.0,40680.0,0.0,0,0,1,0,0,0,2,2,0.0,0.0,0.5,0.0,4444.7375,36235.2625,,,,,,0.0,0.0,0.5,0.5,17,0,0,0.0,,,,0.09146735617323852,0.5001616031027796,0.49547511312217196,0.34572963800904977,0.15723981900452488,,,0.49919198448610214,0.02828054298642534,0.6900452488687783
2014Q3,WY,TETON,96659.0,1,96659.0,96659.0,96659.0,0.0,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,14614.7375,82044.2625,5.6138033611619775,1.3760816125860373,4.4367102669167755,,,0.0,0.0,0.0,1.0,18,0,0,0.0,0.9944832659065833,,0.9953884356154665,0.10905349794238683,0.5001582779360557,0.49398543842988285,0.6922747709871172,0.9243431465653688,0.9626666666666667,,0.4984172206394429,0.007597340930674264,0.902659069325736
2014Q4,WY,TETON,7370.26,5,1474.0520000000001,7370.26,7370.26,0.0,0,0,0,1,0,0,2,1,0.0,0.0,0.0,0.0,34334.75,-26964.489999999998,-0.7853410902948179,-0.9237498836114589,,,,0.0,0.0,0.0,0.5,19,0,0,0.0,,,0.20449438202247192,0.09155844155844156,0.5001623376623376,0.49756493506493504,0.3076159412599658,0.12305194805194805,0.08366064414768264,,0.49967532467532466,0.003896103896103896,0.6727272727272727
2015Q1,WY,TETON,-3418.36,3,-1139.4533333333334,0.0,-3418.36,0.0,0,0,0,1,0,0,2,1,0.0,0.0,0.0,-0.0,36177.315,-39595.675,-1.0,,,-0.4,,0.0,0.0,0.0,0.5,20,0,0,0.0,,,0.010602678571428572,0.09265905383360522,0.500163132137031,0.4967373572593801,0.2548863007404505,0.05513866231647634,,0.0686010760953113,0.499021207177814,0.004078303425774877,0.7190864600326264
2015Q3,WY,TETON,269237.0,6,44872.833333333336,196936.0,269237.0,0.0,0,0,0,4,0,1,4,1,0.0,0.0,0.0,0.0,35322.725,233914.275,6.622203553095068,,5.618411996066864,1.0,,0.0,0.0,0.0,0.25,21,0,0,0.0,0.9801941747572815,,0.9938738738738738,0.09437243123616819,0.5001580777742649,0.49604805564337656,0.684616135793139,0.8981979133733797,,0.8512059369202226,0.4988934555801454,0.0034777110338286435,0.43787543471387924
2015Q4,WY,TETON,-28.0,1,-28.0,-28.0,-28.0,0.0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,-0.0,92461.975,-92489.975,-1.0,-1.0,-1.0,-0.75,,0.0,0.0,0.0,1.0,22,0,0,0.0,0.018174133558748945,,0.026948288419519302,0.07874270900842514,0.5001620220349967,0.4982177576150357,0.17194349264537578,0.012961762799740765,0.022476190476190476,0.0177737881508079,0.4995139338950097,0.004050550874918989,0.9018146467919637
2016Q1,WY,TETON,2683.8199999999997,3,894.6066666666666,2683.83,2683.8199999999997,0.0,0,0,0,2,0,1,3,1,0.0,0.0,0.0,0.0,68290.225,-65606.405,-0.9606997926862885,,,,-0.4,0.0,0.0,0.0,0.3333333333333333,23,0,0,0.0,,0.03653483992467043,0.02877697841726619,0.08287560581583199,0.5001615508885299,0.4972536348949919,0.20996815678063427,0.017124394184168012,,,0.4991922455573506,0.003392568659127625,0.5696284329563812
2016Q2,WY,TETON,14025.0,1,14025.0,14025.0,14025.0,0.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,67118.615,-53093.615000000005,-0.7910415761707836,,,-0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,1.0,24,0,0,0.0,,0.013103706476974916,0.2098360655737705,0.0827653359298929,0.5001622849724116,0.4982148653034729,0.2438594221047211,0.04089581304771178,,0.14563636363636365,0.49951314508276534,0.004219409282700422,0.8726062966569296
2017Q1,WY,TETON,13651.25,1,13651.25,13651.25,13651.25,0.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,71479.455,-57828.205,-0.8090185494559241,-0.026648841354723708,-0.9492965305660069,,-0.8,0.0,0.0,0.0,1.0,25,0,0,0.0,0.046805349182763745,0.007481751824817518,0.06132756132756133,0.08145800316957211,0.5001584786053883,0.49698890649762284,0.1613043646436923,0.006339144215530904,0.17288801571709234,,0.4995245641838352,0.008399366085578447,0.9031695721077655
2017Q3,WY,TETON,460280.0,1,460280.0,460280.0,460280.0,0.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,7583.0175,452696.9825,,24.812462007336194,,,,0.0,0.0,0.0,1.0,26,0,0,0.0,,,,0.07843445457403332,0.5001571832756995,0.49764225086450803,0.3413824269097768,0.18028921722728702,0.9990425124473382,,0.4990569003458032,0.005658597925180761,0.9121345488839987
